300	150	0,00000000000000000000	15,73320007324218800000	40,92276763916015600000
300	100	0,00000000000000000000	15,68468475341796900000	40,75975799560547000000
50	216	0,00000000000000000000	15,92092132568359400000	41,47047042846680000000
50	300	0,00000000000000000000	16,25024986267090000000	42,45045089721680000000
50	50	0,00000000000000000000	15,53353309631347700000	40,23022842407226600000
50	150	0,00000000000000000000	15,90690708160400400000	41,49249267578125000000
50	300	0,00000000000000000000	16,11611557006836000000	42,18718719482422000000
50	450	0,00000000000000000000	15,94794750213623000000	41,70670700073242000000
50	550	0,00000000000000000000	15,89889907836914000000	41,42042160034180000000
300	150	0,98962742090225220000	27,46130752563476600000	431,99316406250000000000
300	100	0,99085581302642820000	27,79168510437011700000	456,27374267578125000000
50	216	0,98628377914428710000	14,85555076599121100000	251,29203796386720000000
50	300	0,98371195793151860000	18,79482841491699200000	310,23831176757810000000
50	50	0,00000000000000000000	0,00000000000000000000	0,00000000000000000000
50	150	0,99199885129928590000	13,69152736663818400000	238,77224731445312000000
50	300	0,98142594099044800000	18,79011344909668000000	311,55007934570310000000
50	450	0,97542506456375120000	15,51507377624511700000	262,76681518554690000000
50	550	0,96299469470977780000	12,50021457672119100000	213,07344055175780000000
