300	150	0,00000000000000000000	43,53353500366211000000	117,36135864257812000000
300	100	0,00000000000000000000	43,13513565063476600000	116,31331634521484000000
50	216	0,00000000000000000000	43,89289474487305000000	118,82682800292969000000
50	300	0,00000000000000000000	43,75475311279297000000	118,49249267578125000000
50	50	0,00000000000000000000	43,62462615966797000000	117,76876831054688000000
50	150	0,00000000000000000000	44,26126098632812500000	119,77377319335938000000
50	300	0,00000000000000000000	43,40340423583984400000	117,76576232910156000000
50	450	0,00000000000000000000	43,76376342773437500000	118,14114379882812000000
50	550	0,00000000000000000000	43,73226928710937500000	118,25674438476562000000
300	150	1,00000000000000000000	34,20088577270508000000	667,81512451171880000000
300	100	1,00000000000000000000	41,93270492553711000000	689,04370117187500000000
50	216	0,99171310663223270000	31,14130592346191400000	476,44692993164060000000
50	300	0,99085581302642820000	35,08143997192383000000	543,23986816406250000000
50	50	0,98799830675125120000	28,16073799133300800000	443,82098388671875000000
50	150	0,98971283435821530000	30,44492149353027300000	482,77639770507810000000
50	300	0,98971283435821530000	35,08686828613281000000	545,70294189453120000000
50	450	0,98685526847839360000	31,79854202270507800000	496,67922973632810000000
50	550	0,98282033205032350000	28,81589126586914000000	454,51010131835940000000
