300	150	0,00000000000000000000	27,30730819702148400000	74,57857513427734000000
300	100	0,00000000000000000000	27,91891860961914000000	76,46846771240234000000
50	216	0,00000000000000000000	27,66166114807129000000	75,71070861816406000000
50	300	0,00000000000000000000	27,85485458374023400000	76,20120239257812000000
50	50	0,00000000000000000000	27,59859848022461000000	75,22923278808594000000
50	150	0,00000000000000000000	27,42742729187011700000	74,79579925537110000000
50	300	0,00000000000000000000	27,55455398559570300000	74,95395660400390000000
50	450	0,00000000000000000000	27,74274253845215000000	75,60760498046875000000
50	550	0,00000000000000000000	27,79379463195800800000	75,97798156738281000000
300	150	1,00000000000000000000	41,41320037841797000000	645,15173339843750000000
300	100	0,99628520011901860000	43,28804016113281000000	671,28802490234380000000
50	216	0,99399912357330320000	30,36047935485840000000	463,86825561523440000000
50	300	0,99257034063339230000	34,28875732421875000000	522,08129882812500000000
50	50	0,98856979608535770000	27,36848068237304700000	420,04287719726560000000
50	150	0,99257034063339230000	29,65166473388672000000	457,08673095703125000000
50	300	0,99171310663223270000	34,29604339599609400000	527,96942138671880000000
50	450	0,99085581302642820000	31,03000450134277300000	478,28631591796875000000
50	550	0,98056864738464360000	28,01814460754394500000	435,53463745117190000000
