300	150	0,00000000000000000000	38,04904937744140600000	101,22122192382812000000
300	100	0,00000000000000000000	38,21821975708008000000	103,02902984619140000000
50	216	0,00000000000000000000	38,18718719482422000000	102,11211395263672000000
50	300	0,00000000000000000000	38,19219207763672000000	102,20020294189453000000
50	50	0,00000000000000000000	38,46846771240234400000	103,08408355712890000000
50	150	0,00000000000000000000	38,70170211791992000000	104,23223114013672000000
50	300	0,00000000000000000000	38,34534454345703000000	102,41941833496094000000
50	450	0,00000000000000000000	38,70870971679687500000	104,06206512451172000000
50	550	0,00000000000000000000	38,30931091308594000000	103,46346282958984000000
300	150	0,99857121706008910000	44,34419250488281000000	692,27673339843750000000
300	100	0,99742817878723140000	45,06058120727539000000	705,30444335937500000000
50	216	0,99628520011901860000	32,13573455810547000000	505,31176757812500000000
50	300	0,99257034063339230000	36,07229614257812500000	565,92840576171880000000
50	50	0,99142736196517940000	29,14344978332519500000	466,02429199218750000000
50	150	0,99342763423919680000	31,41820335388183600000	490,77011108398440000000
50	300	0,99771398305892940000	36,07643890380859400000	570,78540039062500000000
50	450	0,98856979608535770000	32,79897308349609400000	517,13531494140620000000
50	550	0,98828405141830440000	29,80825805664062500000	470,73211669921875000000
